"Document Title","Authors","Publication Year","Title: Skin","Abstract: Skin","First Removal","Abstract: Traditional ML","Second Removal","Duplication Status","Third Removal","Accepted or not","Proposed Model","Tasks (Objectives)","Used Databases"," Proposed Methodology"," Evaluation Metrics and Results","Abstract","DOI","Author Keywords","Article Citation Count","PDF Link"
"Handheld versus mounted laser speckle contrast perfusion imaging demonstrated in psoriasis lesions","Chizari, Ata; Schaap, Mirjam J.; Knop, Tom; Boink, Yoeri E.; Seyger, Marieke M. B.; Steenbergen, Wiendelt","2021","0","1","0","0","0","Unique","0","","","","","","","Enabling handheld perfusion imaging would drastically improve the feasibility of perfusion imaging in clinical practice. Therefore, we examine the performance of handheld laser speckle contrast imaging (LSCI) measurements compared to mounted measurements, demonstrated in psoriatic skin. A pipeline is introduced to process, analyze and compare data of 11 measurement pairs (mounted-handheld LSCI modes) operated on 5 patients and various skin locations. The on-surface speeds (i.e. speed of light beam movements on the surface) are quantified employing mean separation (MS) segmentation and enhanced correlation coefficient maximization (ECC). The average on-surface speeds are found to be 8.5 times greater in handheld mode compared to mounted mode. Frame alignment sharpens temporally averaged perfusion maps, especially in the handheld case. The results show that after proper post-processing, the handheld measurements are in agreement with the corresponding mounted measurements on a visual basis. The absolute movement-induced difference between mounted-handheld pairs after the background correction is $$16.4\pm 9.3~\%$$ 16.4 ± 9.3 % (mean ± std, $$n=11$$ n = 11 ), with an absolute median difference of $$23.8\%$$ 23.8 % . Realization of handheld LSCI facilitates measurements on a wide range of skin areas bringing more convenience for both patients and medical staff.","10.1038/s41598-021-96218-6","","","https://www.nature.com/articles/s41598-021-96218-6.pdf"
"Efficacy and safety of neuromuscular electrical stimulation in the prevention of pressure injuries in critically ill patients: a randomized controlled trial","Baron, Miriam Viviane; Silva, Paulo Eugênio; Koepp, Janine; Urbanetto, Janete de Souza; Santamaria, Andres Felipe Mantilla; Santos, Michele Paula; Mello Pinto, Marcus Vinicius; Brandenburg, Cristine; Reinheimer, Isabel Cristina; Carvalho, Sonia; Wagner, Mário Bernardes; Miliou, Thomas; Poli-de-Figueiredo, Carlos Eduardo; Pinheiro da Costa, Bartira Ercília","2022","0","1","0","0","0","Unique","0","","","","","","","Background Pressure injuries (PIs), especially in the sacral region are frequent, costly, and increase morbidity and mortality of patients in an intensive care unit (ICU). These injuries can occur as a result of prolonged pressure and/or shear forces. Neuromuscular electrical stimulation (NMES) can increase muscle mass and improve local circulation, potentially reducing the incidence of PI. Methods We performed a randomized controlled trial to assess the efficacy and safety of NMES in preventing PI in critically ill patients. We included patients with a period of less than 48 h in the ICU, aged ≥ 18 years. Participants were randomly selected (1:1 ratio) to receive NMES and usual care (NMES group) or only usual care (control group—CG) until discharge, death, or onset of a PI. To assess the effectiveness of NMES, we calculated the relative risk (RR) and number needed to treat (NNT). We assessed the muscle thickness of the gluteus maximus by ultrasonography. To assess safety, we analyzed the effects of NMES on vital signs and checked for the presence of skin burns in the stimulated areas. Clinical outcomes were assessed by time on mechanical ventilation, ICU mortality rate, and length of stay in the ICU. Results We enrolled 149 participants, 76 in the NMES group. PIs were present in 26 (35.6%) patients in the CG and 4 (5.3%) in the NMES group ( p  ˂ 0.001). The NMES group had an RR = 0.15 (95% CI 0.05–0.40) to develop a PI, NNT = 3.3 (95% CI 2.3–5.9). Moreover, the NMES group presented a shorter length of stay in the ICU: Δ = − 1.8 ± 1.2 days, p = 0.04. There was no significant difference in gluteus maximus thickness between groups (CG: Δ = − 0.37 ± 1.2 cm vs. NMES group: Δ = 0 ± 0.98 cm, p  = 0.33). NMES did not promote deleterious changes in vital signs and we did not detect skin burns. Conclusions NMES is an effective and safe therapy for the prevention of PI in critically ill patients and may reduce length of stay in the ICU. Trial registration RBR-8nt9m4. Registered prospectively on July 20th, 2018, https://ensaiosclinicos.gov.br/rg/RBR-8nt9m4","10.1186/s13613-022-01029-1","Controlled clinical trial; Decubitus ulcer; Electrical stimulation; Electrical stimulation therapy; Intensive care units; Neuromuscular electrical stimulation; Pressure ulcer; Preventive therapy","","https://www.biomedcentral.com/openurl/pdf?id=doi:10.1186/s13613-022-01029-1"
"Optical scan and 3D printing guided radiation therapy – an application and provincial experience in cutaneous nasal carcinoma","Cheng, Jui Chih; Dubey, Arbind; Beck, James; Sasaki, David; Leylek, Ahmet; Rathod, Shrinivas","2022","0","1","0","0","0","Unique","0","","","","","","","Background Single field Orthovoltage radiation is an acceptable modality used for the treatment of nasal cutaneous cancer. However, this technique has dosimetric pitfalls and unnecessary excessive exposure of radiation to organs at risk (OAR). We present the clinical outcome of a case series of cutaneous nasal tumours using a novel technique incorporating an optical scanner and a 3-dimensional (3D) printer to deliver treatments using parallel opposed (POP) fields. Materials and methods The POP delivery method was validated using ion chamber and phantom measurements before implementation. A retrospective chart review of 26 patients treated with this technique between 2015 and 2019 was conducted. Patients’ demographics and treatment outcomes were gathered and tabulated. These patients first underwent an optical scan of their faces to collect topographical data. The data were then transcribed into 3D printing algorithms, and positive impressions of the faces were printed. Custom nose block bolus was made with wax encased in an acrylic shell; 4 cm thick using the printed face models. Custom lead shielding was also generated. Treatments were delivered using 250 KeV photons POP arrangement with 4 cm diameter circle applicator cone and prescribed to the midplane. Dose and fractionation were as per physician discretion. Results Phantom measurements at mid-plane were found to match the prescribed dose within ±0.5%. For the 26 cases in this review, the median age was 78.5 years, with 15 females and 11 males. 85% of cases had Basal cell carcinoma (BCC); 1 had squamous cell carcinoma (SCC), one had synchronous BCC + SCC, and 1 had Merkel cell carcinoma. Twenty-one cases had T1N0 disease, 4 had T2N0, and 1 had T3N0. Dose and fractionation delivered were 40Gy in 10 fractions for the majority of cases. The complete response rate at a median follow-up of 6 months was 88%; 1 patient had a refractory tumour, and one patient had a recurrence. Toxicities were minor with 81% with no reported side effects. Three patients experienced grade 3 skin toxicity. Conclusions Utilization of optic scanner and 3D printing technology, with the innovative approach of using POP orthovoltage beams, allows an effective and efficient way of treatment carcinomas of the nose with a high control rate and low toxicity profiles.","10.1186/s41205-022-00136-w","Optical scan; 3D printing; Skin cancers","","https://www.biomedcentral.com/openurl/pdf?id=doi:10.1186/s41205-022-00136-w"
"Spatial proteomics identifies JAKi as treatment for a lethal skin disease","Nordmann, Thierry M.; Anderton, Holly; Hasegawa, Akito; Schweizer, Lisa; Zhang, Peng; Stadler, Pia-Charlotte; Sinha, Ankit; Metousis, Andreas; Rosenberger, Florian A.; Zwiebel, Maximilian; Satoh, Takashi K.; Anzengruber, Florian; Strauss, Maximilian T.; Tanzer, Maria C.; Saito, Yuki; Gong, Ting; Thielert, Marvin; Kimura, Haruna; Silke, Natasha; Rodriguez, Edwin H.; Restivo, Gaetana; Nguyen, Hong Ha; Gross, Annette; Feldmeyer, Laurence; Joerg, Lukas; Levesque, Mitchell P.; Murray, Peter J.; Ingen-Housz-Oro, Saskia; Mund, Andreas; Abe, Riichiro; Silke, John; Ji, Chao; French, Lars E.; Mann, Matthias","2024","1","1","0","0","0","Unique","0","","","","","","","Toxic epidermal necrolysis (TEN) is a fatal drug-induced skin reaction triggered by common medications and is an emerging public health issue^ 1 – 3 . Patients with TEN undergo severe and sudden epidermal detachment caused by keratinocyte cell death. Although molecular mechanisms that drive keratinocyte cell death have been proposed, the main drivers remain unknown, and there is no effective therapy for TEN^ 4 – 6 . Here, to systematically map molecular changes that are associated with TEN and identify potential druggable targets, we utilized deep visual proteomics, which provides single-cell-based, cell-type-resolution proteomics^ 7 , 8 . We analysed formalin-fixed, paraffin-embedded archived skin tissue biopsies of three types of cutaneous drug reactions with varying severity and quantified more than 5,000 proteins in keratinocytes and skin-infiltrating immune cells. This revealed a marked enrichment of type I and type II interferon signatures in the immune cell and keratinocyte compartment of patients with TEN, as well as phosphorylated STAT1 activation. Targeted inhibition with the pan-JAK inhibitor tofacitinib in vitro reduced keratinocyte-directed cytotoxicity. In vivo oral administration of tofacitinib, baricitinib or the JAK1-specific inhibitors abrocitinib or upadacitinib ameliorated clinical and histological disease severity in two distinct mouse models of TEN. Crucially, treatment with JAK inhibitors (JAKi) was safe and associated with rapid cutaneous re-epithelialization and recovery in seven patients with TEN. This study uncovers the JAK/STAT and interferon signalling pathways as key pathogenic drivers of TEN and demonstrates the potential of targeted JAKi as a curative therapy. Cell-type-resolved spatial proteomics of the skin from patients with toxic epidermal necrolysis reveals that it is driven by JAK/STAT signaling, leading to successful treatment of this potentially fatal condition in patients using JAK inhibitors.","10.1038/s41586-024-08061-0","","","https://www.nature.com/articles/s41586-024-08061-0.pdf"
"Evaluation of artificial intelligence-powered screening for sexually transmitted infections-related skin lesions using clinical images and metadata","Soe, Nyi N.; Yu, Zhen; Latt, Phyu M.; Lee, David; Ong, Jason J.; Ge, Zongyuan; Fairley, Christopher K.; Zhang, Lei","2024","1","1","0","0","0","Unique","0","","","","","","","Background Sexually transmitted infections (STIs) pose a significant global public health challenge. Early diagnosis and treatment reduce STI transmission, but rely on recognising symptoms and care-seeking behaviour of the individual. Digital health software that distinguishes STI skin conditions could improve health-seeking behaviour. We developed and evaluated a deep learning model to differentiate STIs from non-STIs based on clinical images and symptoms. Methods We used 4913 clinical images of genital lesions and metadata from the Melbourne Sexual Health Centre collected during 2010–2023. We developed two binary classification models to distinguish STIs from non-STIs: (1) a convolutional neural network (CNN) using images only and (2) an integrated model combining both CNN and fully connected neural network (FCN) using images and metadata. We evaluated the model performance by the area under the ROC curve (AUC) and assessed metadata contributions to the Image-only model. Results Our study included 1583 STI and 3330 non-STI images. Common STI diagnoses were syphilis (34.6%), genital warts (24.5%) and herpes (19.4%), while most non-STIs (80.3%) were conditions such as dermatitis, lichen sclerosis and balanitis. In both STI and non-STI groups, the most frequently observed groups were 25–34 years (48.6% and 38.2%, respectively) and heterosexual males (60.3% and 45.9%, respectively). The Image-only model showed a reasonable performance with an AUC of 0.859 (SD 0.013). The Image + Metadata model achieved a significantly higher AUC of 0.893 (SD 0.018) compared to the Image-only model ( p  < 0.01). Out of 21 metadata, the integration of demographic and dermatological metadata led to the most significant improvement in model performance, increasing AUC by 6.7% compared to the baseline Image-only model. Conclusions The Image + Metadata model outperformed the Image-only model in distinguishing STIs from other skin conditions. Using it as a screening tool in a clinical setting may require further development and evaluation with larger datasets.","10.1186/s12916-024-03512-x","A; r; t; i; f; i; c; i; a; l;  ; i; n; t; e; l; l; i; g; e; n; c; e; ,;  ; S; e; x; u; a; l; l; y;  ; t; r; a; n; s; m; i; t; t; e; d;  ; i; n; f; e; c; t; i; o; n; s; ,;  ; C; l; i; n; i; c; a; l;  ; i; m; a; g; e;  ; c; l; a; s; s; i; f; i; c; a; t; i; o; n","","https://www.biomedcentral.com/openurl/pdf?id=doi:10.1186/s12916-024-03512-x"
"Explainable AI Case Studies in Healthcare","Vakulabharanam, Vijaya Kumar; Mandhula, Trupthi; Kothapalli, Swathi","2024","0","1","0","0","0","Unique","0","","","","","","","This book chapter explores the concept of explainable artificial intelligence (Explainable AI) in healthcare, emphasizing its importance in readdressing the obstacles presented by black box AI models. The introduction highlights the adaptation of AI in healthcare is on the rise and the need for transparency and interpretability. The overview of Explainable AI provides insights into the methods and approaches employed to achieve explainability in AI models. The demonstrated importance of Explainable AI in healthcare highlights its potential to enhance patient outcomes and provide valuable support in clinical decision-making and ensure compliance with ethical and regulatory requirements. The methodology and approach for implementing Explainable AI in healthcare settings, including data collection and preprocessing, are discussed. Various Explainable AI techniques and models used in healthcare, their strengths, limitations, and interpretability levels are examined. Two case studies on retinopathy, skin cancer, and ICU mortality prediction diagnosis showcase the practical application of Explainable AI, illustrating how it enhances diagnostic accuracy, provides transparent insights into AI predictions, and fosters collaboration between clinicians and AI systems. In conclusion, Explainable AI plays a pivotal role in healthcare by ensuring transparency, interpretability, and trust in AI models, promoting responsible adoption, and improving patient care outcomes.","10.1007/978-981-97-3705-5_12","Explainable artificial intelligence; Transparency; Retinopathy; Skin cancer; ICU mortality prediction","","http://link.springer.com/openurl/pdf?id=doi:10.1007/978-981-97-3705-5_12"
"Design a System to Automatically Detect Common Skin Diseases Using Deep Learning and Web Application","Nguyen, Phuc Hoang; Ngo, Hoan Thanh; Ngo, Lua Thi","2024","1","1","0","0","0","Unique","0","","","","","","","Skin and subcutaneous conditions affect nearly 1.9 billion people at any given time and are the fourth leading cause of the burden of non-fatal disease worldwide. Accurate diagnosis of skin diseases is also a challenge for dermatologists because several skin diseases have similar morphological features, extensive areas of inflammation, the complexity of skin color, and disease color change in hairy areas. Furthermore, the shortage and unequal distribution of qualified dermatologists significantly influences the diagnostic outcome. Based on a deep learning platform, this study developed an automated system to classify four common inflammatory skin diseases with similar morphological and color features including eczema, psoriasis, actinic keratosis, and severe acne. The study used 5433 images for four diseases taken from the SD-260 and Dermnet datasets. The deep learning model developed in this study was a customized ResNet152 model. The deep learning model developed in this study gave better than 89% accuracy results. Finally, we built a simple web application using Flask-Ngrok that automatically classified skin diseases with the developed built-in model. This study shows that deep learning has great potential for the accurate classification of skin diseases and strongly develops teledermatology to aid in disease diagnosis. Besides, it also provides a simple way to build web apps on Google Colaboratory, which anyone can access for free to build and run AI models independent of computer hardware.","10.1007/978-3-031-44630-6_41","Deep Learning; Skin Diseases Detection; SD-260 Dataset; Dermnet Dataset; Web Application","","http://link.springer.com/openurl/pdf?id=doi:10.1007/978-3-031-44630-6_41"
"A comprehensive analysis of recent advancements in cancer detection using machine learning and deep learning models for improved diagnostics","Rai, Hari Mohan; Yoo, Joon","2023","0","1","0","0","0","Unique","0","","","","","","","Purpose There are millions of people who lose their life due to several types of fatal diseases. Cancer is one of the most fatal diseases which may be due to obesity, alcohol consumption, infections, ultraviolet radiation, smoking, and unhealthy lifestyles. Cancer is abnormal and uncontrolled tissue growth inside the body which may be spread to other body parts other than where it has originated. Hence it is very much required to diagnose the cancer at an early stage to provide correct and timely treatment. Also, manual diagnosis and diagnostic error may cause of the death of many patients hence much research are going on for the automatic and accurate detection of cancer at early stage. Methods In this paper, we have done the comparative analysis of the diagnosis and recent advancement for the detection of various cancer types using traditional machine learning (ML) and deep learning (DL) models. In this study, we have included four types of cancers, brain, lung, skin, and breast and their detection using ML and DL techniques. In extensive review we have included a total of 130 pieces of literature among which 56 are of ML-based and 74 are from DL-based cancer detection techniques. Only the peer reviewed research papers published in the recent 5-year span (2018–2023) have been included for the analysis based on the parameters, year of publication, feature utilized, best model, dataset/images utilized, and best accuracy. We have reviewed ML and DL-based techniques for cancer detection separately and included accuracy as the performance evaluation metrics to maintain the homogeneity while verifying the classifier efficiency. Results Among all the reviewed literatures, DL techniques achieved the highest accuracy of 100%, while ML techniques achieved 99.89%. The lowest accuracy achieved using DL and ML approaches were 70% and 75.48%, respectively. The difference in accuracy between the highest and lowest performing models is about 28.8% for skin cancer detection. In addition, the key findings, and challenges for each type of cancer detection using ML and DL techniques have been presented. The comparative analysis between the best performing and worst performing models, along with overall key findings and challenges, has been provided for future research purposes. Although the analysis is based on accuracy as the performance metric and various parameters, the results demonstrate a significant scope for improvement in classification efficiency. Conclusion The paper concludes that both ML and DL techniques hold promise in the early detection of various cancer types. However, the study identifies specific challenges that need to be addressed for the widespread implementation of these techniques in clinical settings. The presented results offer valuable guidance for future research in cancer detection, emphasizing the need for continued advancements in ML and DL-based approaches to improve diagnostic accuracy and ultimately save more lives.","10.1007/s00432-023-05216-w","Cancer detection; Machine learning; Deep learning; Feature extraction; State-of-art analysis; Brain tumor; Lung cancer; Skin cancer; Breast cancer; GLCM; CNN; SVM","","http://link.springer.com/openurl/pdf?id=doi:10.1007/s00432-023-05216-w"
"Monkeypox detection using deep neural networks","Sorayaie Azar, Amir; Naemi, Amin; Babaei Rikan, Samin; Bagherzadeh Mohasefi, Jamshid; Pirnejad, Habibollah; Wiil, Uffe Kock","2023","0","1","0","0","0","Unique","0","","","","","","","Background In May 2022, the World Health Organization (WHO) European Region announced an atypical Monkeypox epidemic in response to reports of numerous cases in some member countries unrelated to those where the illness is endemic. This issue has raised concerns about the widespread nature of this disease around the world. The experience with Coronavirus Disease 2019 (COVID-19) has increased awareness about pandemics among researchers and health authorities. Methods Deep Neural Networks (DNNs) have shown promising performance in detecting COVID-19 and predicting its outcomes. As a result, researchers have begun applying similar methods to detect Monkeypox disease. In this study, we utilize a dataset comprising skin images of three diseases: Monkeypox, Chickenpox, Measles, and Normal cases. We develop seven DNN models to identify Monkeypox from these images. Two scenarios of including two classes and four classes are implemented. Results The results show that our proposed DenseNet201-based architecture has the best performance, with Accuracy = 97.63%, F1-Score = 90.51%, and Area Under Curve (AUC) = 94.27% in two-class scenario; and Accuracy = 95.18%, F1-Score = 89.61%, AUC = 92.06% for four-class scenario. Comparing our study with previous studies with similar scenarios, shows that our proposed model demonstrates superior performance, particularly in terms of the F1-Score metric. For the sake of transparency and explainability, Local Interpretable Model-Agnostic Explanations (LIME) and Gradient-weighted Class Activation Mapping (Grad-Cam) were developed to interpret the results. These techniques aim to provide insights into the decision-making process, thereby increasing the trust of clinicians. Conclusion The DenseNet201 model outperforms the other models in terms of the confusion metrics, regardless of the scenario. One significant accomplishment of this study is the utilization of LIME and Grad-Cam to identify the affected areas and assess their significance in diagnosing diseases based on skin images. By incorporating these techniques, we enhance our understanding of the infected regions and their relevance in distinguishing Monkeypox from other similar diseases. Our proposed model can serve as a valuable auxiliary tool for diagnosing Monkeypox and distinguishing it from other related conditions.","10.1186/s12879-023-08408-4","Monkeypox; Epidemic; Artificial Intelligence; Deep learning; Explainable Artificial Intelligence; LIME; Grad-cam","","https://www.biomedcentral.com/openurl/pdf?id=doi:10.1186/s12879-023-08408-4"
"Exploring the potential of artificial intelligence in improving skin lesion diagnosis in primary care","Escalé-Besa, Anna; Yélamos, Oriol; Vidal-Alaball, Josep; Fuster-Casanovas, Aïna; Miró Catalina, Queralt; Börve, Alexander; Ander-Egg Aguilar, Ricardo; Fustà-Novell, Xavier; Cubiró, Xavier; Rafat, Mireia Esquius; López-Sanchez, Cristina; Marin-Gomez, Francesc X.","2023","1","1","0","0","0","Unique","0","","","","","","","Dermatological conditions are a relevant health problem. Machine learning (ML) models are increasingly being applied to dermatology as a diagnostic decision support tool using image analysis, especially for skin cancer detection and disease classification. The objective of this study was to perform a prospective validation of an image analysis ML model, which is capable of screening 44 skin diseases, comparing its diagnostic accuracy with that of General Practitioners (GPs) and teledermatology (TD) dermatologists in a real-life setting. Prospective, diagnostic accuracy study including 100 consecutive patients with a skin problem who visited a participating GP in central Catalonia, Spain, between June 2021 and October 2021. The skin issue was first assessed by the GPs. Then an anonymised skin disease picture was taken and uploaded to the ML application, which returned a list with the Top-5 possible diagnosis in order of probability. The same image was then sent to a dermatologist via TD for diagnosis, as per clinical practice. The GPs Top-3, ML model’s Top-5 and dermatologist’s Top-3 assessments were compared to calculate the accuracy, sensitivity, specificity and diagnostic accuracy of the ML models. The overall Top-1 accuracy of the ML model (39%) was lower than that of GPs (64%) and dermatologists (72%). When the analysis was limited to the diagnoses on which the algorithm had been explicitly trained (n = 82), the balanced Top-1 accuracy of the ML model increased (48%) and in the Top-3 (75%) was comparable to the GPs Top-3 accuracy (76%). The Top-5 accuracy of the ML model (89%) was comparable to the dermatologist Top-3 accuracy (90%). For the different diseases, the sensitivity of the model (Top-3 87% and Top-5 96%) is higher than that of the clinicians (Top-3 GPs 76% and Top-3 dermatologists 84%) only in the benign tumour pathology group, being on the other hand the most prevalent category (n = 53). About the satisfaction of professionals, 92% of the GPs considered it as a useful diagnostic support tool (DST) for the differential diagnosis and in 60% of the cases as an aid in the final diagnosis of the skin lesion. The overall diagnostic accuracy of the model in this study, under real-life conditions, is lower than that of both GPs and dermatologists. This result aligns with the findings of few existing prospective studies conducted under real-life conditions. The outcomes emphasize the significance of involving clinicians in the training of the model and the capability of ML models to assist GPs, particularly in differential diagnosis. Nevertheless, external testing in real-life conditions is crucial for data validation and regulation of these AI diagnostic models before they can be used in primary care.","10.1038/s41598-023-31340-1","","","https://www.nature.com/articles/s41598-023-31340-1.pdf"
"Design strategy of green intelligent building using deep belief network","Yu, Ting; Yang, Xiao; Sang, Peidong","2023","0","1","0","0","0","Unique","0","","","","","","","The purpose is to study and discuss the design of green intelligent buildings based on biophysical design concepts under the background of the Internet of Things (IoT). Firstly, the biomimetic concept is applied to the design and exploration of children's medical building space, and the biophilia color design method is proposed for children's medical building space and green building lighting system based on the IoT. Meanwhile, the influencing factors of biophilia skin color are studied on children's psychological stress relief. The children's medical building designed with Deep Belief Network in the Deep Learning field can effectively detect human motion in various areas, and the lighting system can be automatically activated by passers-by. Then, Questionnaire Survey method is used to understand the practicability and preference of users and verify the effect of biophilia color design. Consequently, an intelligent dimming lighting system is designed by ZigBee technology. The experiment results indicate that the illuminance error is small for the proposed medical green intelligent building lighting system based on the IoT. Therefore, the implantation of biophilia color in children's s medical building space can promote children’s physical and mental health recovery and have a positive impact on people's s emotions, thereby achieving the role of environmental therapy. Moreover, the proposed medical green intelligent building lighting system based on the IoT can detect the position illuminance of children's s medical buildings and realize intelligent dimming.","10.1007/s13198-021-01513-0","Internet of Things; Biophilia; Green intelligent building; Deep belief network; ZigBee technology","","http://link.springer.com/openurl/pdf?id=doi:10.1007/s13198-021-01513-0"
"Design and Analysis of CNN-Based Skin Disease Detection System with Preliminary Diagnosis","Reddy, T. Vasudeva; Reddy, R. Anirudh; Prasanna, K. Sai; Teja, C. S. Bhanu; Reddy, N. Sai Chara n; Rao, N. Hima Chandra Sekhar","2023","1","1","0","0","0","Unique","0","","","","","","","Over the past few decades, the occurrence of skin diseases has increased, putting a significant strain on healthcare systems worldwide. These skin diseases can be cancerous (e.g., basal and squamous cell carcinoma, melanoma) and non- cancerous (e.g., acne, vitiligo and eczema). Skin problems can be detrimental to physical health and can cause psychological problems, usually in patients whose face is disfigured or damaged due to skin problems. These dermatologic disorders worsen the situation as time progresses, but the survival rates are high if detected and diagnosed early. This article provides a comprehensive overview of the methods used to classify and detect skin disorders as well as diagnostic methods using naturopathic methods. This paper likewise briefs about the openly available image pre-processing mechanisms and classification algorithms based on the relevant works performed by researchers across the world, and suggests the most suitable technique for each process involved in the skin disease system with appropriate results.","10.2991/978-94-6463-252-1_37","CNN architecture; Python; Skin disease; Deep learning; Image processing; Naturopathy","","http://link.springer.com/openurl/pdf?id=doi:10.2991/978-94-6463-252-1_37"
"Computational Tools for Drug Discovery of Anticancer Therapy","Saikia, Surovi; V., Vijaya Padma; Prajapati, Bhupendra G.; Prajapati, Jigna; Parihar, Akshay; Malviya, Rishabha","2023","0","1","0","0","0","Unique","0","","","","","","","The use of computers Computer in cancer Cancer diagnosis Diagnosis is increasing continually powered by new modalities of imaging and advanced image processing methods. The use of bioinformatics, chemoinformatics, mathematical models and artificial intelligence Artificial Intelligence is some of the critical fields but not limited to employing computers Computer for drug design. Medical imagining remains to be notable factor in the management of cancer Cancer in patient which is currently at the rise with the clinicians due to an increase in cancer Cancer incidences. This increase availability of data with the medical practitioners has the potential for using computers Computer or algorithms Algorithm for cancer Cancer diagnosis Diagnosis for elevation of patient outcomes, reduction in toxicity and lowering the clinical burdens. Cancer Cancer data used for diagnosis Diagnosis and treatment will always be on the rise due to the advanced treatment options such as adaptive radiotherapy (RT) planning and image mining of quantitative nature. Machine learning Machine Learning particularly is used to build statistical models based on the past data sets collected having the self-learning knowledge from collected data sets for making future predictions. It has been shown that a trained deep neural network is able to detect malignant cancer Cancer lesions Lesions form skin lesions Lesions photographs giving a rivalry to well-trained dermatologists. Mammographic Mammography lesions Lesions can also be detected by trained deep neural networks producing rivals to certified radiologist which shows the immense accuracy and profitable use of computer Computer -aided methods in cancer Cancer diagnosis Diagnosis . Designing new anti- cancer Cancer therapeutic or helping in the process of developing such therapies to decrease the failure rate and approval time is the most exciting potential of CAD in cancer Cancer such as autoencoders. Precise clinical and preclinical, which lead increased likelihood for clinical success, may be achieved by using computational methods to predict correct mechanism of action. Effective combinations of drugs, which remain to be a combinatorial, can also be solved using AI-based methods as the number of anti- cancer Cancer drugs is increasing day by day. An increase in the growth of complex experimental data sets has lead researchers today to welcome sophisticated algorithmic and computational tools to analyse the results and study basic biological questions including oncology Oncology . Recently, some of the prominent applications of CAD in cancer Cancer diagnosis Diagnosis include tumour detection through medical image analysis, histopathological characterization and quantifications Quantification , clinical diagnosis Diagnosis through computers Computer , selection of treatments, planning treatment and using multimodal clinical data, anti- cancer Cancer drug development and surveillance of cancer Cancer in populations. These steps collectively help to achieve precision oncology Oncology which may increase the efficiency of early screening and improve treatment levels. In this chapter, computer Computer methods employed in most of the critical fields of oncology Oncology such as radiation oncology Oncology , diagnosis Diagnosis and detection of cancer Cancer and optimization of cancer Cancer treatment are discussed.","10.1007/978-981-19-9786-0_25","Cancer; Diagnosis; Metabolism; Computer; Machine learning; Artificial intelligence","","http://link.springer.com/openurl/pdf?id=doi:10.1007/978-981-19-9786-0_25"
"Explainable deep learning approaches for high precision early melanoma detection using dermoscopic images","Mahmud, Md Abdullah All; Afrin, Sadia; Mridha, M. F.; Alfarhood, Sultan; Che, Dunren; Safran, Mejdl","2025","0","1","0","0","0","Unique","0","","","","","","","Detecting skin melanoma in the early stage using dermoscopic images presents a complex challenge due to the inherent variability in images. Utilizing dermatology datasets, the study aimed to develop Automated Diagnostic Systems for early skin cancer detection. Existing methods often struggle with diverse skin types, cancer stages, and imaging conditions, highlighting a critical gap in reliability and explainability. The novel approach proposed through this research addresses this gap by utilizing a proposed model with advanced layers, including Global Average Pooling, Batch Normalization, Dropout, and dense layers with ReLU and Swish activations to improve model performance. The proposed model achieved accuracies of 95.23% and 96.48% for the two different datasets, demonstrating its robustness, reliability, and strong performance across other performance metrics. Explainable AI techniques such as Gradient-weighted Class Activation Mapping and Saliency Maps offered insights into the model’s decision- making process. These advancements enhance skin cancer diagnostics, provide medical experts with resources for early detection, improve clinical outcomes, and increase acceptance of Deep Learning-based diagnostics in healthcare.","10.1038/s41598-025-09938-4","Dermoscopic images; Deep learning; Early-stage melanoma detection; Explainable AI; Swish activation","","https://www.nature.com/articles/s41598-025-09938-4.pdf"
